"Date","Site","Clinic","Manager","Is the current WIC logo on or above entrance?","Are accurate hours of operation displayed on door in a permanent format?","Is staff properly welcoming, Hi, Welcome to WIC?","Is staff at entrance to greet and provide information promptly?","Is staff communicating options to walk-ins?","Is water visible and available to clients?","Is the WIC material QR code visible, colorful & intentional?","Is the WIC material QR code linked to the WIC shopping guide?","Is the WIC material QR code linked to social media?","Is the WIC material QR code linked to the WIC cookbook?","Is the WIC material QR code linked to state website?","Does the entire scope of practice take place in a private room?","Do all rooms display the Jordan Michael Design?","Do all private rooms display room status indicators?","Is there a television present?","Is the television utilized appropriately?","Is the environment peaceful and neutral? (smells, sounds, etc.)","Is there developmentally appropriate entertainment for children in every room?","Is a clinic manager or supervisor present?","Padded or gel chairs available","Rolling cart per room","Client does not move","Room per Certifier","# of Families Waiting","Minimum of 2 client padded chairs","Maximum of 8 sq ft desk","Maximum of 12 sq ft lab equipment","Small filing cabinet","3 or more wall hangings","Sharp corners covered","Electrical outlets covered","Hazard box up and out of the way","No flammable clutter","No confidential convo with door open","Alternative lighting","Interactive rugs","Kitchen sets","1 or more child chairs","Child books visible","Standard filing system for forms","Gloves mounted to wall"
2023-02-13,"30","Duncanville","Cheryl",0,1,1,0.900630630844341,1,1,1,0.850706043527124,1,0.850706043527124,1,1,1,0.662143047864229,1,0.431015603838636,1,1,0.863064901103967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0,0,0,0,0,1,0.5,0,0,0,0,0,0
2023-06-01,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2023-06-12,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2023-08-01,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,0.894556706231342,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2023-08-16,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,0.894556706231342,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2023-08-16,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2023-08-16,"30","Duncanville","Cheryl",0,1,0.405959941961873,0.333751332544837,1,1,1,0.891569435824542,1,0.891569435824542,1,1,1,0.776962059223673,1,0.68911959726145,1,1,1,0,0.791666666666667,1,1,0.416666666666667,1,1,1,1,0.377049180327869,0,0.377049180327869,0,0,1,0.877049180327869,0,0,0,0,0,0
2022-11-28,"32","West Garland","Ana",1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"32","West Garland","Ana",1,1,1,1,1,0,1,1,1,0.594594594594595,1,0.594594594594595,0,0,0,0,1,0,0.405405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13,"32","West Garland","Ana",1,1,1,1,1,0,1,1,1,0.767676767676768,1,0.303030303030303,0,0,0,0,1,0,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,"32","West Garland","Ana",1,1,1,1,1,0,1,1,1,0.842660052705007,1,0.19531855526275,0,0,0.377615873507983,0,1,0.377615873507983,0.80468144473725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,"32","West Garland","Ana",1,1,1,1,1,0.391896611945512,1,1,1,0.884736290604261,1,0.133601117708697,0.391896611945512,0,0.195948305972756,0,1,0.587844917918268,0.866398882291303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20,"32","West Garland","Ana",1,1,1,1,1,0.578838793746111,1,1,1,0.91306551282912,1,0.0969105758626207,0.578838793746111,0,0.519880564414796,0,1,0.704616349652917,0.903089424137379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30,"32","West Garland","Ana",1,1,1,1,1,0.683844336736059,1,1,1,0.932805862476805,1,0.0738189116452001,0.683844336736059,0,0.651005096593144,0.349409515120614,1,0.775794209136221,0.576771573234186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-20,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,0.830520353120649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,0,0,0,0.666666666666667,1,0,0,0,0,0,0
2023-05-24,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.716981132075472,0,2.28301886792453,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,0,0,0,0.666666666666667,1,0,0,0,0,0,0
2023-06-01,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.251366120218579,0.251366120218579,0,0,0.666666666666667,1,0,0,0,0,0,0
2023-07-01,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.89010989010989,0.611721611721612,0.672344847129947,1,1,0.84712994741648,0.84712994741648,0.774541599756499,0.774541599756499,0.10989010989011,0.503846678631779,0.774541599756499,0.774541599756499,0,0,0.774541599756499,0.774541599756499
2023-07-10,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.89010989010989,0.611721611721612,0.672344847129947,1,1,0.84712994741648,0.84712994741648,0.774541599756499,0.774541599756499,0.10989010989011,0.503846678631779,0.774541599756499,0.774541599756499,0,0,0.774541599756499,0.774541599756499
2023-08-16,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,0.830520353120649,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.89010989010989,0.611721611721612,0.672344847129947,1,1,0.84712994741648,0.84712994741648,0.774541599756499,0.774541599756499,0.10989010989011,0.503846678631779,0.774541599756499,0.774541599756499,0,0,0.774541599756499,0.774541599756499
2023-08-16,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.89010989010989,0.611721611721612,0.672344847129947,1,1,0.84712994741648,0.84712994741648,0.774541599756499,0.774541599756499,0.10989010989011,0.503846678631779,0.774541599756499,0.774541599756499,0,0,0.774541599756499,0.774541599756499
2023-08-16,"32","West Garland","Ana",1,1,1,1,1,0.755454962425898,1,1,1,0.944299739471353,1,0.0589494423928179,0.755454962425898,0.471595539142543,0.744454651798998,0.582125743629076,1,0.350594641086545,1,0,0,0.875585284280936,0.705016722408027,2.12441471571906,0.89010989010989,0.611721611721612,0.672344847129947,1,1,0.84712994741648,0.84712994741648,0.774541599756499,0.774541599756499,0.10989010989011,0.503846678631779,0.774541599756499,0.774541599756499,0,0,0.774541599756499,0.774541599756499
2022-12-19,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-01,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-12,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-16,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-16,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-16,"34","Medical District","Na'Cole",1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-11-28,"37","Abrams Road","Ana",1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,"37","Abrams Road","Ana",1,0.594594594594595,1,1,1,1,1,0.594594594594595,1,0.594594594594595,1,1,1,0,0.594594594594595,0,1,0.405405405405405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13,"37","Abrams Road","Ana",1,0.767676767676768,1,1,1,1,1,0.303030303030303,1,0.303030303030303,1,1,1,0,0.767676767676768,0,1,0.696969696969697,0.535353535353535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,"37","Abrams Road","Ana",1,0.842660052705007,1,1,1,1,1,0.572934428770733,1,0.572934428770733,1,1,1,0,0.842660052705007,0,1,0.80468144473725,0.730274376065726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,"37","Abrams Road","Ana",1,0.884736290604261,1,1,1,1,1,0.721446035626965,1,0.721446035626965,1,1,1,0,0.884736290604261,0,1,0.866398882291303,0.836709745022703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,"37","Abrams Road","Ana",0.672265801470286,0.913754158281654,1,1,1,1,1,0.796706230235328,1,0.796706230235328,1,1,1,0.327734198529714,0.913754158281654,0.327734198529714,1,0.901679740441086,0.882952071953674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.909662255377855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0,1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.782608695652174,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.25,0.5,0,0.25,0.75,0,0,0.25,0.25,0.25,0,0
2023-06-01,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.782608695652174,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.438524590163934,0.5,0,0.438524590163934,0.561475409836066,0,0,0.25,0.0614754098360656,0.25,0,0
2023-06-05,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.782608695652174,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.438524590163934,0.5,0,0.438524590163934,0.561475409836066,0,0,0.25,0.0614754098360656,0.25,0,0
2023-08-16,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.909662255377855,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.438524590163934,0.5,0,0.438524590163934,0.561475409836066,0,0,0.25,0.0614754098360656,0.25,0,0
2023-08-16,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.782608695652174,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.438524590163934,0.5,0,0.438524590163934,0.561475409836066,0,0,0.25,0.0614754098360656,0.25,0,0
2023-08-16,"37","Abrams Road","Ana",0.485074855653773,0.928482618840802,1,1,1,1,1,0.838144874218657,1,0.838144874218657,1,1,1,0.514925144346226,0.928482618840802,0.514925144346226,1,0.920780747023657,0.782608695652174,1,0,0,1,2.78260869565217,1,0.75,0.75,1,0.75,0.438524590163934,0.5,0,0.438524590163934,0.561475409836066,0,0,0.25,0.0614754098360656,0.25,0,0
2023-04-27,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0
2023-05-11,"42","Fruitdale","Heather",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.878392668311597,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0
2023-05-17,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.7,0,0.7,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0
2023-05-22,"42","Fruitdale","Heather",0,0,0,1,0.365853658536585,0.634146341463415,0.634146341463415,0.634146341463415,0.634146341463415,0.634146341463415,0.634146341463415,0,0.634146341463415,0,0,0,0.634146341463415,0.634146341463415,1,0,0.7,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0
2023-06-01,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0.377049180327869,0.377049180327869,0.377049180327869,0,0.377049180327869,0.377049180327869,0.377049180327869,0,0.5,0.377049180327869,0.5,0.5,0.5,0,0.377049180327869,0.377049180327869,0.377049180327869
2023-07-01,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-07-10,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-07-13,"42","Fruitdale","Heather",0,0,0.706120794487232,1,0.841913254965545,0.864207539521686,0.864207539521686,0.864207539521686,0.864207539521686,0.864207539521686,0.864207539521686,0.706120794487232,0.864207539521686,0,0,0,0.864207539521686,0.864207539521686,1,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-08-01,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,1,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-08-16,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,1,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-08-16,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
2023-08-16,"42","Fruitdale","Heather",0,0.564896990169054,0.814116250537754,1,0.901471455203072,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.912644795334682,0.814116250537754,0.912644795334682,0,0,0,0.912644795334682,0.912644795334682,0.878392668311597,0,0.878392668311597,1,1,0,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286,0.417582417582418,0.917582417582418,0.794631597910286,0.917582417582418,0.917582417582418,0.917582417582418,0.417582417582418,0.794631597910286,0.794631597910286,0.794631597910286
